ApplicantID,UserID,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved,YearsEmployed,IncomePerFamilyMember,HasPastDefault,HighUtilization,IncomeType_Pensioner,IncomeType_State servant,IncomeType_Student,IncomeType_Working,EducationType_Higher education,EducationType_Incomplete higher,EducationType_Lower secondary,EducationType_Secondary,FamilyStatus_Married,FamilyStatus_Separated,FamilyStatus_Single,FamilyStatus_Widow,HousingType_Municipal apartment,HousingType_Office apartment,HousingType_Rented apartment,HousingType_With parents
3561,99,-6077.0,30509.69,45,1,0,1,3561,1,0,0.185,9,0,16.64,15254.84,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3562,168,-8472.0,67673.25,29,1,1,0,3562,1,2,0.332,3,0,23.2,33836.62,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3563,142,-8345.0,82540.52,49,1,1,0,3563,0,0,0.447,7,1,22.85,41270.26,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3564,35,-1646.0,65978.53,35,2,0,1,3564,1,1,0.431,6,0,4.51,21992.84,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3565,176,-9401.0,44634.06,39,0,1,1,3565,0,0,0.288,2,1,25.74,44634.06,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3566,84,-1571.0,121908.34,35,0,0,1,3566,1,0,0.112,0,1,4.3,121908.34,1,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3567,56,-7646.5,48869.020000000004,59,0,1,1,3567,0,1,0.23,0,1,20.93,48869.02,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3568,177,-604.0,32287.76,55,1,0,1,3568,1,1,0.156,9,0,1.65,16143.88,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3569,141,-4208.0,41187.96,60,3,0,1,3569,0,1,0.109,3,1,11.52,10296.99,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3570,189,-9095.0,30288.11,33,1,0,0,3570,2,1,0.54,6,0,24.9,15144.06,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3571,49,-8669.0,46708.03,36,0,1,0,3571,0,2,0.415,1,0,23.73,46708.03,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3572,46,-6356.0,46033.03,23,0,0,1,3572,1,1,0.387,5,0,17.4,46033.03,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3573,113,-10927.0,68865.68,51,0,0,1,3573,0,1,0.044,5,1,29.92,68865.68,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3574,190,-12106.0,68411.19,21,0,0,1,3574,0,1,0.34,5,1,33.14,68411.19,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3575,136,-7646.5,48869.020000000004,55,1,0,1,3575,0,0,0.385,2,1,20.93,24434.51,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3576,43,-7369.0,57677.91,36,1,0,0,3576,0,1,0.472,6,1,20.18,28838.96,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3577,148,-9141.0,78391.44,21,1,0,1,3577,1,2,0.31,1,0,25.03,39195.72,1,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3578,124,-6645.0,44283.75,34,0,1,1,3578,0,1,0.116,1,0,18.19,44283.75,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3579,97,-13553.0,16699.3,27,0,0,1,3579,0,0,0.235,0,1,37.11,16699.3,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3580,90,-2939.0,126745.39,43,1,0,0,3580,0,0,0.242,5,1,8.05,63372.7,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3581,39,-14899.0,32538.1,55,2,0,1,3581,0,1,0.4,7,0,40.79,10846.03,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3582,85,-2754.0,67034.32,49,0,0,0,3582,0,0,0.485,3,1,7.54,67034.32,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3583,177,-7566.0,42054.45,42,1,0,1,3583,2,1,0.508,3,0,20.71,21027.22,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3584,192,-3101.0,91960.46,36,1,0,0,3584,1,1,0.204,6,0,8.49,45980.23,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3585,62,-7680.0,31800.55,49,1,0,1,3585,1,2,0.278,7,0,21.03,15900.28,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3586,106,-5356.0,35601.62,26,1,1,0,3586,0,2,0.312,1,1,14.66,17800.81,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3587,107,-2022.0,39183.26,38,2,0,0,3587,0,0,0.399,4,1,5.54,13061.09,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
3588,54,-1262.0,62908.29,49,1,0,1,3588,0,2,0.334,2,1,3.46,31454.14,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3589,126,-87.0,54196.23,45,2,0,1,3589,0,0,0.052,7,0,0.24,18065.41,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3590,9,-4150.0,63217.96,22,0,1,1,3590,0,3,0.259,0,0,11.36,63217.96,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3591,88,-746.0,51898.27,64,1,1,0,3591,0,2,0.379,6,1,2.04,25949.14,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3592,37,-14465.0,74563.99,52,2,1,0,3592,0,0,0.048,5,1,39.6,24854.66,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3593,49,-7500.0,75128.84,56,0,1,0,3593,0,0,0.064,1,1,20.53,75128.84,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3594,41,-687.0,96907.88,52,0,1,0,3594,1,2,0.268,5,1,1.88,96907.88,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
3595,17,-13300.0,57222.84,61,1,1,1,3595,0,2,0.191,7,1,36.41,28611.42,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3596,88,-7961.0,57100.0,40,0,1,1,3596,0,2,0.287,0,1,21.8,57100.0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3597,21,-5345.0,108570.38,57,1,0,1,3597,0,2,0.361,7,1,14.63,54285.19,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3598,51,-1083.0,84021.77,62,1,0,1,3598,0,3,0.134,9,1,2.97,42010.88,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3599,59,-7886.0,61909.6,58,0,1,1,3599,1,0,0.072,0,1,21.59,61909.6,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3600,167,-834.0,26173.09,53,0,0,0,3600,0,0,0.513,8,0,2.28,26173.09,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3601,183,-2589.0,22979.17,25,0,0,0,3601,0,0,0.339,0,1,7.09,22979.17,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3602,41,-7531.0,64583.73,26,0,0,0,3602,1,2,0.407,7,0,20.62,64583.73,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3603,39,-8508.0,65792.83,42,0,1,1,3603,1,1,0.221,7,0,23.29,65792.83,1,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
3604,141,-10656.0,35409.88,41,1,1,1,3604,1,0,0.362,9,0,29.17,17704.94,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3605,192,-13029.0,57483.53,39,1,1,1,3605,0,0,0.439,8,1,35.67,28741.76,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3606,11,-1418.0,32502.9,63,0,1,1,3606,1,1,0.333,9,1,3.88,32502.9,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3607,147,-5356.0,63416.59,35,0,0,1,3607,1,0,0.375,9,0,14.66,63416.59,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3608,139,-5215.0,64164.11,54,0,1,1,3608,0,1,0.267,3,1,14.28,64164.11,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
3609,77,-14288.0,63977.34,27,1,0,1,3609,2,2,0.323,2,0,39.12,31988.67,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3610,127,-11345.0,57010.52,37,0,1,0,3610,0,1,0.242,3,1,31.06,57010.52,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3611,46,-2466.0,42943.69,64,3,0,1,3611,0,1,0.258,7,1,6.75,10735.92,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3612,45,-2232.0,44566.51,64,0,1,1,3612,0,2,0.57,3,1,6.11,44566.51,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3613,1,-8759.0,82585.91,25,0,0,0,3613,0,0,0.302,8,1,23.98,82585.91,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3614,168,-8528.0,59083.78,59,0,0,0,3614,0,1,0.183,2,1,23.35,59083.78,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3615,108,-2724.0,61061.7,22,1,0,1,3615,1,0,0.049,4,1,7.46,30530.85,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3616,19,-7240.0,50966.33,47,1,1,1,3616,1,1,0.256,7,1,19.82,25483.16,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3617,76,-5360.0,65719.6,44,0,1,0,3617,0,0,0.173,7,1,14.67,65719.6,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
3618,72,-11352.0,75472.14,61,1,1,1,3618,0,1,0.055,0,1,31.08,37736.07,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3619,189,-9876.0,36953.47,48,4,0,0,3619,0,3,0.72,6,0,27.04,7390.69,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3620,109,-4795.0,64006.27,21,1,1,1,3620,2,1,0.208,4,1,13.13,32003.14,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3621,12,-6350.0,44278.84,41,0,0,1,3621,0,3,0.092,3,0,17.39,44278.84,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3622,189,-12157.0,56456.97,48,0,1,1,3622,0,0,0.032,0,1,33.28,56456.97,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3623,161,-7027.0,71385.96,23,0,1,1,3623,0,0,0.165,3,1,19.24,71385.96,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3624,45,-14408.0,25507.67,50,0,0,0,3624,0,1,0.424,2,1,39.45,25507.67,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3625,90,-14503.0,30100.02,21,0,0,0,3625,1,0,0.087,0,0,39.71,30100.02,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3626,103,-12866.0,36434.56,38,1,1,0,3626,0,2,0.29,8,1,35.23,18217.28,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3627,197,-12551.0,35289.65,53,1,0,1,3627,1,3,0.621,6,0,34.36,17644.82,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3628,8,-9588.0,45567.18,35,0,0,0,3628,0,1,0.22,6,1,26.25,45567.18,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3629,153,-7552.0,104984.86,44,0,1,0,3629,1,1,0.184,1,0,20.68,104984.86,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3630,91,-7646.5,48869.020000000004,56,2,1,1,3630,0,1,0.264,6,1,20.93,16289.67,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3631,174,-3997.0,37749.77,54,1,0,1,3631,0,2,0.182,3,0,10.94,18874.88,0,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3632,87,-14974.0,72475.04,46,0,0,1,3632,1,4,0.442,3,0,41.0,72475.04,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
3633,158,-2892.0,48076.55,60,0,1,1,3633,0,1,0.058,8,1,7.92,48076.55,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3634,175,-5091.0,57221.63,42,2,0,0,3634,0,1,0.13,3,1,13.94,19073.88,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3635,177,-530.0,31527.43,36,0,0,1,3635,0,0,0.1,2,1,1.45,31527.43,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3636,175,-1599.0,27056.77,60,1,0,1,3636,1,0,0.212,4,0,4.38,13528.38,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3637,84,-12747.0,68156.16,62,1,1,1,3637,0,1,0.511,5,1,34.9,34078.08,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3638,82,-11358.0,49750.74,36,0,0,1,3638,0,0,0.237,7,1,31.1,49750.74,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3639,146,-11345.0,62017.3,25,0,1,1,3639,1,0,0.395,3,0,31.06,62017.3,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3640,194,-1274.0,100427.0,26,3,1,1,3640,0,0,0.141,8,0,3.49,25106.75,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3641,68,-3510.0,44026.19,62,2,1,1,3641,0,2,0.215,2,0,9.61,14675.4,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3642,161,-2110.0,44208.13,44,6,1,1,3642,1,0,0.311,4,0,5.78,6315.45,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3643,127,-1621.0,108651.15,50,1,1,1,3643,0,1,0.311,2,1,4.44,54325.58,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3644,164,-2351.0,49397.01,57,2,0,0,3644,0,0,0.257,5,1,6.44,16465.67,0,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
3645,82,-5525.0,34149.79,52,1,0,1,3645,0,3,0.407,2,0,15.13,17074.9,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
3646,147,-13914.0,68258.48,39,1,1,1,3646,0,1,0.086,6,1,38.09,34129.24,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3647,156,-6978.0,44048.46,48,0,1,0,3647,0,2,0.44,2,0,19.1,44048.46,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3648,168,-7646.5,48869.020000000004,28,1,0,1,3648,0,0,0.123,4,0,20.93,24434.51,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3649,84,-9933.0,51039.7,63,0,0,1,3649,0,0,0.184,6,0,27.2,51039.7,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3650,113,-5093.0,71111.81,21,0,0,1,3650,1,2,0.574,7,0,13.94,71111.81,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
3651,76,-7877.0,29096.35,24,0,0,0,3651,0,3,0.188,8,0,21.57,29096.35,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3652,122,-1066.0,28793.47,42,1,0,1,3652,0,2,0.147,5,1,2.92,14396.74,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3653,143,-5082.0,47286.18,42,0,1,1,3653,0,2,0.034,5,1,13.91,47286.18,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3654,41,-7916.0,29881.21,50,1,1,1,3654,0,1,0.015,0,1,21.67,14940.6,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3655,167,-5901.0,27605.42,47,1,1,1,3655,1,1,0.178,5,0,16.16,13802.71,1,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
3656,2,-11537.0,49155.9,47,1,0,0,3656,2,0,0.118,4,1,31.59,24577.95,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3657,191,-10659.0,80638.52,33,1,0,1,3657,1,2,0.068,8,0,29.18,40319.26,1,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3658,29,-8579.0,69885.1,59,0,0,1,3658,0,1,0.301,3,1,23.49,69885.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3659,105,-2366.0,46717.61,47,0,0,1,3659,3,2,0.503,3,0,6.48,46717.61,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3660,194,-752.0,87304.51,59,0,1,0,3660,0,1,0.197,1,1,2.06,87304.51,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3661,51,-10533.0,107015.8,58,1,0,0,3661,1,2,0.795,6,0,28.84,53507.9,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3662,75,-6000.0,61147.83,28,1,1,1,3662,1,1,0.162,5,1,16.43,30573.92,1,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3663,10,-12104.0,41573.31,32,0,0,0,3663,1,1,0.314,6,0,33.14,41573.31,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3664,142,-4638.0,99029.9,44,0,1,1,3664,0,1,0.584,8,0,12.7,99029.9,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3665,51,-11872.0,97085.46,38,1,1,0,3665,1,1,0.264,1,0,32.5,48542.73,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
3666,118,-10745.0,54941.72,35,0,0,1,3666,1,2,0.152,9,0,29.42,54941.72,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3667,121,-5658.0,84989.29,36,1,0,0,3667,0,1,0.281,7,1,15.49,42494.64,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
3668,39,-8120.0,34489.9,53,0,0,1,3668,0,2,0.369,7,1,22.23,34489.9,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3669,28,-3130.0,19336.35,30,0,1,0,3669,1,1,0.219,8,0,8.57,19336.35,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3670,3,-13666.0,31664.93,44,1,0,0,3670,0,2,0.154,5,0,37.42,15832.46,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
3671,84,-6291.0,53796.11,39,1,0,0,3671,1,1,0.137,1,1,17.22,26898.06,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3672,198,-7922.0,47411.46,47,0,0,0,3672,1,1,0.484,4,0,21.69,47411.46,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3673,155,-13712.0,75571.78,61,1,0,1,3673,0,1,0.316,1,1,37.54,37785.89,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3674,117,-6063.0,25120.89,51,0,0,1,3674,0,0,0.558,3,1,16.6,25120.89,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3675,2,-377.0,25342.8,41,0,0,1,3675,0,0,0.221,4,1,1.03,25342.8,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
3676,93,-2293.0,69081.14,36,1,1,0,3676,1,1,0.293,7,1,6.28,34540.57,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3677,166,-2841.0,25689.38,43,1,0,0,3677,0,0,0.485,9,0,7.78,12844.69,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3678,131,-9353.0,43397.67,34,0,0,1,3678,2,0,0.073,8,0,25.61,43397.67,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3679,144,-2573.0,49565.65,43,0,1,1,3679,0,0,0.374,4,1,7.04,49565.65,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3680,94,-9072.0,36580.84,61,2,1,1,3680,0,1,0.164,5,1,24.84,12193.61,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3681,40,-10198.0,63578.94,38,0,0,0,3681,0,1,0.196,0,1,27.92,63578.94,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3682,2,-14303.0,19383.16,56,0,1,0,3682,0,1,0.122,0,1,39.16,19383.16,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3683,81,-3774.0,111788.91,32,1,1,1,3683,0,4,0.37,0,1,10.33,55894.46,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3684,169,-14526.0,42253.34,57,1,0,0,3684,0,0,0.345,1,0,39.77,21126.67,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3685,12,-2832.0,45405.01,31,1,1,0,3685,1,0,0.559,7,0,7.75,22702.5,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3686,163,-1052.0,164737.69,25,0,1,1,3686,0,2,0.37,4,1,2.88,164737.69,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
3687,65,-7304.0,26583.47,41,2,0,1,3687,1,2,0.641,9,0,20.0,8861.16,1,1,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3688,55,-811.0,30629.1,52,1,0,1,3688,2,0,0.443,2,0,2.22,15314.55,1,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
3689,45,-8468.0,92228.44,49,0,1,1,3689,0,1,0.184,4,1,23.18,92228.44,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3690,101,-6298.0,24333.07,27,1,0,0,3690,0,3,0.087,7,0,17.24,12166.54,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3691,62,-6271.0,61256.86,56,0,0,1,3691,1,0,0.077,6,0,17.17,61256.86,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3692,49,-4548.0,37315.85,60,0,1,1,3692,0,2,0.191,9,0,12.45,37315.85,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3693,127,-12056.0,23688.31,47,0,1,1,3693,0,1,0.369,1,1,33.01,23688.31,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3694,153,-9368.0,62136.09,26,0,0,1,3694,0,2,0.15,9,1,25.65,62136.09,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3695,23,-2934.0,62963.84,58,1,1,0,3695,2,0,0.453,8,1,8.03,31481.92,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3696,152,-9616.0,49051.38,24,0,0,1,3696,0,1,0.365,9,1,26.33,49051.38,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
3697,38,-13634.0,124379.17,55,2,1,0,3697,0,1,0.364,3,1,37.33,41459.72,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
3698,28,-13939.0,34642.14,30,0,0,1,3698,1,0,0.235,5,0,38.16,34642.14,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3699,21,-2480.0,72399.75,58,0,0,1,3699,1,0,0.377,1,1,6.79,72399.75,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3700,182,-12693.0,56800.69,50,1,0,0,3700,0,2,0.208,4,1,34.75,28400.34,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
3701,107,-14693.0,75900.97,62,0,1,1,3701,0,2,0.068,5,1,40.23,75900.97,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3702,146,-2310.0,39071.98,29,1,0,1,3702,0,1,0.028,1,1,6.32,19535.99,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3703,164,-5812.0,26288.81,36,3,1,0,3703,1,1,0.26,0,0,15.91,6572.2,1,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
3704,99,-5524.0,36065.6,24,0,0,1,3704,3,3,0.097,9,0,15.12,36065.6,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
3705,173,-1213.0,47633.88,46,2,0,1,3705,0,2,0.516,2,0,3.32,15877.96,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3706,119,-1963.0,66596.21,49,4,1,1,3706,0,2,0.316,1,1,5.37,13319.24,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3707,73,-5679.0,49403.62,48,0,0,0,3707,1,1,0.117,5,1,15.55,49403.62,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3708,181,-14697.0,54002.45,31,0,1,1,3708,0,1,0.153,2,1,40.24,54002.45,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
3709,122,-8514.0,106564.21,48,0,1,1,3709,1,0,0.492,1,0,23.31,106564.21,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3710,30,-9434.0,48489.38,64,0,0,0,3710,0,0,0.272,6,0,25.83,48489.38,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3711,188,-9843.0,38577.79,52,1,1,1,3711,0,1,0.721,0,0,26.95,19288.9,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3712,108,-11109.0,59763.24,44,0,0,0,3712,1,0,0.586,8,0,30.41,59763.24,1,1,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3713,98,-5954.0,22649.27,62,1,1,1,3713,1,0,0.149,0,0,16.3,11324.64,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3714,32,-1643.0,22627.45,59,2,0,1,3714,1,3,0.566,4,0,4.5,7542.48,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3715,195,-5063.0,46151.12,27,0,0,1,3715,0,1,0.364,6,0,13.86,46151.12,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
3716,195,-9276.0,32215.23,38,0,1,1,3716,1,2,0.266,9,0,25.4,32215.23,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3717,156,-409.0,37283.0,23,1,1,1,3717,0,0,0.135,4,1,1.12,18641.5,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3718,172,-8720.0,74656.14,64,1,1,1,3718,0,1,0.273,2,1,23.87,37328.07,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3719,79,-9650.0,62119.19,40,0,0,1,3719,0,0,0.394,1,1,26.42,62119.19,0,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3720,41,-5991.0,47351.85,54,0,0,1,3720,0,1,0.109,1,1,16.4,47351.85,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3721,63,-975.0,50885.57,50,1,1,0,3721,0,2,0.416,8,1,2.67,25442.78,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
3722,23,-3159.0,40496.4,29,0,1,1,3722,0,0,0.173,5,1,8.65,40496.4,0,0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
3723,104,-5836.0,71840.48,30,0,0,1,3723,0,1,0.043,3,1,15.98,71840.48,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
